ID_Venta,Fecha,ID_Cliente,ID_Producto,Cantidad,Método_Pago,Estado,Nombre_producto,Categoría,Precio_Unitario,Importe_Ventas,Venta_Completa,Clientes,Full_Name,Registro
2791,9/8/2024,124,33,2,3,Completa,Papas chips,Galletitas y Snacks,"8,54","17,08","17,08",NEA,Rustie Astlet,3/9/2023
502,10/8/2024,231,23,1,4,Completa,Papas fritas,Congelados,"8,23","8,23","8,23",Patagonia,Rani Chattelaine,13/12/2023
594,10/8/2024,261,5,4,3,Completa,Manteca,Lácteos,"5,65","22,6","22,6",NOA,Carlita Mcardell,24/12/2023
703,10/8/2024,126,24,5,4,Completa,Empanadas,Congelados,"13,54","67,7","67,7",Cuyo,Glory Hedling,20/7/2023
1865,10/8/2024,247,9,3,1,Completa,Pollo,Carnicería,"18,56","55,68","55,68",Buenos Aires,Silvio Butterfield,19/7/2023
2324,10/8/2024,235,30,1,4,Completa,Vino tinto,Bebidas,"13,54","13,54","13,54",NEA,Cloe Brun,11/12/2023
2748,10/8/2024,169,27,2,1,Completa,Agua mineral,Bebidas,"6,21","12,42","12,42",Centro,Carlyle Mcwhirter,19/3/2023
427,11/8/2024,132,34,5,3,Completa,Maníes,Galletitas y Snacks,"5,45","27,25","27,25",Buenos Aires,Cassie Corish,14/12/2023
852,11/8/2024,139,26,3,5,Completa,Hamburgesas congeladas,Congelados,"9,54","28,62","28,62",Buenos Aires,Pamella Asker,9/5/2023
1008,11/8/2024,204,11,5,5,Completa,Salchicha,Carnicería,"11,23","56,15","56,15",Patagonia,Di Kasper,6/6/2023
1059,11/8/2024,24,29,3,1,Completa,Cerveza,Bebidas,"11,54","34,62","34,62",Cuyo,Juan Borrowman,23/7/2023
1855,11/8/2024,237,8,6,1,Completa,Milanesa,Carnicería,"16,21","97,26","97,26",Buenos Aires,Nikki Dalgetty,10/5/2023
1873,11/8/2024,234,9,2,5,Completa,Pollo,Carnicería,"18,56","37,12","37,12",Buenos Aires,Christopher Bootland,30/9/2023
1991,11/8/2024,21,35,2,1,Completa,Arroz,Conservas,"4,25","8,5","8,5",Buenos Aires,Kleon Mitrovic,25/5/2023
1995,11/8/2024,159,9,2,5,Completa,Pollo,Carnicería,"18,56","37,12","37,12",NEA,Cyril Pischel,11/4/2023
2172,11/8/2024,238,12,3,3,Completa,Pan francés,Panadería,"8,12","24,36","24,36",Buenos Aires,Kaine Jasper,26/9/2023
2692,11/8/2024,1,13,2,1,Pendiente,Pan integral,Panadería,"12,56","25,12",0,Patagonia,Karisa Cromett,19/11/2023
2702,11/8/2024,212,3,1,4,Completa,Queso cremoso,Lácteos,"17,23","17,23","17,23",Buenos Aires,Justin Featherstonehaugh,13/10/2023
258,12/8/2024,42,31,1,4,Completa,Galletitas de agua,Galletitas y Snacks,"5,24","5,24","5,24",Patagonia,Myer Wattinham,23/6/2023
315,12/8/2024,182,14,2,5,Pendiente,Facturas,Panadería,"12,36","24,72",0,Centro,Bel Geeritz,1/9/2023
773,12/8/2024,247,26,2,1,Pendiente,Hamburgesas congeladas,Congelados,"9,54","19,08",0,Buenos Aires,Silvio Butterfield,19/7/2023
1242,12/8/2024,62,38,4,5,Completa,Atún enlatado,Conservas,"6,21","24,84","24,84",NEA,Paula Gittins,14/9/2023
1499,12/8/2024,262,32,1,4,Pendiente,Galletitas de chocolate,Galletitas y Snacks,"6,25","6,25",0,Buenos Aires,Cairistiona Trevan,21/4/2023
2161,12/8/2024,280,16,1,4,Completa,Tortas,Panadería,"15,23","15,23","15,23",Centro,Keriann Doore,11/12/2023
2394,12/8/2024,94,34,1,2,Completa,Maníes,Galletitas y Snacks,"5,45","5,45","5,45",Centro,Cy Doreward,28/9/2023
2533,12/8/2024,12,21,1,1,Completa,Zanahorias,Frutas y Verduras,"3,25","3,25","3,25",Patagonia,Daisy Vennart,21/8/2023
2626,12/8/2024,321,10,2,5,Completa,Costilla de cerdo,Carnicería,"14,25","28,5","28,5",Cuyo,Bent Auld,27/10/2023
2804,12/8/2024,11,1,1,5,Completa,Leche,Lácteos,"12,24","12,24","12,24",Buenos Aires,Hilario Hubble,12/10/2023
2971,12/8/2024,124,7,6,3,Completa,Chorizo,Carnicería,"11,25","67,5","67,5",NEA,Rustie Astlet,3/9/2023
78,13/8/2024,60,13,6,4,Completa,Pan integral,Panadería,"12,56","75,36","75,36",NEA,Lisabeth Murty,17/4/2023
149,13/8/2024,79,7,6,5,Pendiente,Chorizo,Carnicería,"11,25","67,5",0,Patagonia,Valentin Coard,11/7/2023
936,13/8/2024,98,2,2,4,Completa,Yogur,Lácteos,"5,21","10,42","10,42",Centro,Lin Godard,20/11/2023
1450,13/8/2024,98,12,2,2,Completa,Pan francés,Panadería,"8,12","16,24","16,24",Centro,Lin Godard,20/11/2023
1799,13/8/2024,325,19,2,3,Completa,Tomates,Frutas y Verduras,"6,54","13,08","13,08",NEA,Rowland Riddington,16/6/2023
1979,13/8/2024,185,21,3,5,Completa,Zanahorias,Frutas y Verduras,"3,25","9,75","9,75",Centro,Jody Ianelli,1/8/2023
2316,13/8/2024,197,11,1,4,Completa,Salchicha,Carnicería,"11,23","11,23","11,23",Cuyo,Hermon Forman,15/11/2023
2329,13/8/2024,145,30,1,5,Pendiente,Vino tinto,Bebidas,"13,54","13,54",0,Buenos Aires,Eugenius Bowness,8/4/2023
2796,13/8/2024,94,27,4,3,Completa,Agua mineral,Bebidas,"6,21","24,84","24,84",Centro,Cy Doreward,28/9/2023
2911,13/8/2024,140,22,3,1,Completa,Cebolla,Frutas y Verduras,"4,21","12,63","12,63",NEA,Estrella Hoggins,10/10/2023
17,14/8/2024,51,31,3,2,Completa,Galletitas de agua,Galletitas y Snacks,"5,24","15,72","15,72",Cuyo,Maire Rumble,30/10/2023
521,14/8/2024,140,26,6,4,Completa,Hamburgesas congeladas,Congelados,"9,54","57,24","57,24",NEA,Estrella Hoggins,10/10/2023
987,14/8/2024,274,33,5,2,Completa,Papas chips,Galletitas y Snacks,"8,54","42,7","42,7",Buenos Aires,Darby Gerasch,8/7/2023
1147,14/8/2024,112,5,6,3,Completa,Manteca,Lácteos,"5,65","33,9","33,9",NEA,Ellie Lockey,19/12/2023
1212,14/8/2024,58,20,5,1,Completa,Lechugas,Frutas y Verduras,"4,25","21,25","21,25",Buenos Aires,Hilarius Abad,30/9/2023
1318,14/8/2024,219,13,1,4,Completa,Pan integral,Panadería,"12,56","12,56","12,56",Patagonia,Obediah Clineck,27/4/2023
1568,14/8/2024,148,6,2,3,Completa,Asado,Carnicería,"28,56","57,12","57,12",Centro,Nadeen Du Pre,19/3/2023
1675,14/8/2024,304,31,4,4,Completa,Galletitas de agua,Galletitas y Snacks,"5,24","20,96","20,96",Cuyo,Arch Jurasz,30/4/2023
1723,14/8/2024,320,20,3,3,Completa,Lechugas,Frutas y Verduras,"4,25","12,75","12,75",Centro,Aubert Caddie,8/11/2023
1745,14/8/2024,294,17,1,5,Completa,Manzanas,Frutas y Verduras,"6,54","6,54","6,54",Centro,Alon Gorch,27/12/2023
1765,14/8/2024,307,24,2,5,Completa,Empanadas,Congelados,"13,54","27,08","27,08",Cuyo,Shelba Elcombe,1/4/2023
2382,14/8/2024,326,22,3,1,Completa,Cebolla,Frutas y Verduras,"4,21","12,63","12,63",Cuyo,Friedrick Paulucci,21/6/2023
2537,14/8/2024,57,26,2,1,Completa,Hamburgesas congeladas,Congelados,"9,54","19,08","19,08",Centro,Olenolin Wakeman,15/12/2023
2565,14/8/2024,318,19,5,1,Completa,Tomates,Frutas y Verduras,"6,54","32,7","32,7",Buenos Aires,Gustave Chatainier,31/3/2023
2762,14/8/2024,145,27,4,2,Completa,Agua mineral,Bebidas,"6,21","24,84","24,84",Buenos Aires,Eugenius Bowness,8/4/2023
403,15/8/2024,300,35,6,4,Completa,Arroz,Conservas,"4,25","25,5","25,5",NEA,Marilin Lodin,25/8/2023
413,15/8/2024,137,3,1,2,Completa,Queso cremoso,Lácteos,"17,23","17,23","17,23",Patagonia,Danica Mckerron,1/10/2023
1471,15/8/2024,123,25,5,5,Completa,Pizza congelada,Congelados,"15,45","77,25","77,25",Patagonia,Reggie Thorwarth,24/10/2023
1845,15/8/2024,70,26,1,4,Completa,Hamburgesas congeladas,Congelados,"9,54","9,54","9,54",Centro,Drugi Hancill,19/7/2023
2015,15/8/2024,33,5,5,5,Completa,Manteca,Lácteos,"5,65","28,25","28,25",NEA,Rosemarie Swadling,10/8/2023
2348,15/8/2024,138,15,6,1,Completa,Medialunas,Panadería,"3,51","21,06","21,06",Buenos Aires,Osborn Pogue,9/4/2023
2936,15/8/2024,241,25,2,4,Completa,Pizza congelada,Congelados,"15,45","30,9","30,9",Buenos Aires,Jeremiah Cosgrave,11/6/2023
129,16/8/2024,25,14,2,3,Completa,Facturas,Panadería,"12,36","24,72","24,72",Patagonia,Queenie Moyer,18/6/2023
204,16/8/2024,292,6,5,2,Completa,Asado,Carnicería,"28,56","142,8","142,8",Patagonia,Larisa Eustace,26/5/2023
276,16/8/2024,103,3,1,5,Pendiente,Queso cremoso,Lácteos,"17,23","17,23",0,Patagonia,Adina Cleugh,16/9/2023
388,16/8/2024,222,31,3,5,Completa,Galletitas de agua,Galletitas y Snacks,"5,24","15,72","15,72",Centro,Connor Simoneton,9/9/2023
540,16/8/2024,26,16,4,3,Completa,Tortas,Panadería,"15,23","60,92","60,92",Centro,Byrom Soro,5/7/2023
575,16/8/2024,112,6,1,4,Completa,Asado,Carnicería,"28,56","28,56","28,56",NEA,Ellie Lockey,19/12/2023
679,16/8/2024,137,10,2,2,Pendiente,Costilla de cerdo,Carnicería,"14,25","28,5",0,Patagonia,Danica Mckerron,1/10/2023
757,16/8/2024,52,4,6,4,Completa,Queso rallado,Lácteos,"19,23","115,38","115,38",Patagonia,Albrecht Mcgrirl,9/10/2023
1438,16/8/2024,101,16,6,3,Completa,Tortas,Panadería,"15,23","91,38","91,38",Buenos Aires,Vannie Kennermann,22/10/2023
2130,16/8/2024,286,15,4,3,Completa,Medialunas,Panadería,"3,51","14,04","14,04",Centro,Mikael Freckingham,7/10/2023
139,17/8/2024,302,8,4,4,Pendiente,Milanesa,Carnicería,"16,21","64,84",0,Patagonia,Ferris Duggan,24/7/2023
676,17/8/2024,291,38,6,1,Completa,Atún enlatado,Conservas,"6,21","37,26","37,26",NEA,Kean Devoy,5/11/2023
1189,17/8/2024,31,10,5,5,Completa,Costilla de cerdo,Carnicería,"14,25","71,25","71,25",Centro,Marni Ruthven,28/3/2023
1339,17/8/2024,279,2,3,5,Completa,Yogur,Lácteos,"5,21","15,63","15,63",Centro,Benito Weall,29/11/2023
1553,17/8/2024,25,8,5,5,Completa,Milanesa,Carnicería,"16,21","81,05","81,05",Patagonia,Queenie Moyer,18/6/2023
1558,17/8/2024,318,23,1,5,Completa,Papas fritas,Congelados,"8,23","8,23","8,23",Buenos Aires,Gustave Chatainier,31/3/2023
2622,17/8/2024,27,35,4,5,Completa,Arroz,Conservas,"4,25",17,17,Buenos Aires,Bealle Andreuzzi,29/11/2023
69,18/8/2024,4,38,3,3,Completa,Atún enlatado,Conservas,"6,21","18,63","18,63",Buenos Aires,Dan Parkin,26/10/2023
266,18/8/2024,78,2,5,4,Completa,Yogur,Lácteos,"5,21","26,05","26,05",Buenos Aires,Gabbi Harnell,25/9/2023
673,18/8/2024,257,12,3,4,Completa,Pan francés,Panadería,"8,12","24,36","24,36",NEA,Amalie Persitt,15/10/2023
816,18/8/2024,111,8,3,3,Pendiente,Milanesa,Carnicería,"16,21","48,63",0,Cuyo,Ave Purchon,21/3/2023
829,18/8/2024,234,20,3,4,Completa,Lechugas,Frutas y Verduras,"4,25","12,75","12,75",Buenos Aires,Christopher Bootland,30/9/2023
1094,18/8/2024,98,36,2,1,Pendiente,Lentejas,Conservas,"3,25","6,5",0,Centro,Lin Godard,20/11/2023
1891,18/8/2024,83,32,5,3,Completa,Galletitas de chocolate,Galletitas y Snacks,"6,25","31,25","31,25",Buenos Aires,Nelia Macgow,14/9/2023
2021,18/8/2024,240,37,3,2,Completa,Garbanzos,Conservas,"3,65","10,95","10,95",Buenos Aires,Lara Skedgell,4/11/2023
2056,18/8/2024,320,36,6,4,Pendiente,Lentejas,Conservas,"3,25","19,5",0,Centro,Aubert Caddie,8/11/2023
2556,18/8/2024,162,26,4,1,Completa,Hamburgesas congeladas,Congelados,"9,54","38,16","38,16",Patagonia,Libbie Faircliffe,23/10/2023
633,19/8/2024,121,28,3,4,Completa,Jugos de frutas,Bebidas,"9,45","28,35","28,35",Cuyo,Mead Brandin,18/9/2023
1109,19/8/2024,287,29,1,3,Completa,Cerveza,Bebidas,"11,54","11,54","11,54",NEA,Son Klesse,13/11/2023
1122,19/8/2024,313,19,2,4,Pendiente,Tomates,Frutas y Verduras,"6,54","13,08",0,Cuyo,Jeralee Mccaull,14/7/2023
1458,19/8/2024,73,8,2,2,Completa,Milanesa,Carnicería,"16,21","32,42","32,42",Centro,Akim Cruz,20/3/2023
1663,19/8/2024,191,2,1,3,Completa,Yogur,Lácteos,"5,21","5,21","5,21",Centro,Dominik Alejandro,14/12/2023
1880,19/8/2024,269,29,3,3,Completa,Cerveza,Bebidas,"11,54","34,62","34,62",Centro,Merill Gogin,15/9/2023
2108,19/8/2024,246,20,2,5,Completa,Lechugas,Frutas y Verduras,"4,25","8,5","8,5",NEA,Almira Zottoli,28/9/2023
2216,19/8/2024,42,32,4,1,Completa,Galletitas de chocolate,Galletitas y Snacks,"6,25",25,25,Patagonia,Myer Wattinham,23/6/2023
2454,19/8/2024,218,17,2,3,Pendiente,Manzanas,Frutas y Verduras,"6,54","13,08",0,Centro,Ingeborg Downey,23/10/2023
1443,20/8/2024,168,1,6,4,Completa,Leche,Lácteos,"12,24","73,44","73,44",Centro,Josephina Humbee,26/7/2023
1859,20/8/2024,57,11,6,4,Pendiente,Salchicha,Carnicería,"11,23","67,38",0,Centro,Olenolin Wakeman,15/12/2023
2044,20/8/2024,246,8,5,1,Completa,Milanesa,Carnicería,"16,21","81,05","81,05",NEA,Almira Zottoli,28/9/2023
2165,20/8/2024,106,30,6,1,Completa,Vino tinto,Bebidas,"13,54","81,24","81,24",NEA,Benedikta Condon,23/6/2023
2415,20/8/2024,108,12,5,4,Completa,Pan francés,Panadería,"8,12","40,6","40,6",Patagonia,Riley Obey,4/6/2023
2701,20/8/2024,169,19,1,4,Completa,Tomates,Frutas y Verduras,"6,54","6,54","6,54",Centro,Carlyle Mcwhirter,19/3/2023
358,21/8/2024,193,4,6,3,Completa,Queso rallado,Lácteos,"19,23","115,38","115,38",Buenos Aires,Harlan Andrzej,16/11/2023
583,21/8/2024,7,27,3,4,Pendiente,Agua mineral,Bebidas,"6,21","18,63",0,Cuyo,Sophia Landon,19/3/2023
716,21/8/2024,289,29,3,1,Completa,Cerveza,Bebidas,"11,54","34,62","34,62",Cuyo,Fran Mccullen,28/11/2023
994,21/8/2024,102,24,3,3,Completa,Empanadas,Congelados,"13,54","40,62","40,62",Patagonia,Seana Radbone,14/5/2023
1862,21/8/2024,26,31,2,4,Completa,Galletitas de agua,Galletitas y Snacks,"5,24","10,48","10,48",Centro,Byrom Soro,5/7/2023
2381,21/8/2024,79,5,3,4,Completa,Manteca,Lácteos,"5,65","16,95","16,95",Patagonia,Valentin Coard,11/7/2023
2625,21/8/2024,188,35,5,4,Completa,Arroz,Conservas,"4,25","21,25","21,25",Cuyo,Libbey Carefull,9/4/2023
2681,21/8/2024,62,37,2,4,Completa,Garbanzos,Conservas,"3,65","7,3","7,3",NEA,Paula Gittins,14/9/2023
2722,21/8/2024,145,33,1,2,Completa,Papas chips,Galletitas y Snacks,"8,54","8,54","8,54",Buenos Aires,Eugenius Bowness,8/4/2023
2934,21/8/2024,36,31,3,3,Pendiente,Galletitas de agua,Galletitas y Snacks,"5,24","15,72",0,Buenos Aires,Lothaire Bolderson,31/10/2023
247,22/8/2024,63,32,6,4,Completa,Galletitas de chocolate,Galletitas y Snacks,"6,25","37,5","37,5",Buenos Aires,Yule Bruin,30/11/2023
346,22/8/2024,92,34,4,4,Completa,Maníes,Galletitas y Snacks,"5,45","21,8","21,8",Patagonia,Vivianna Foulcher,5/10/2023
479,22/8/2024,23,28,4,4,Completa,Jugos de frutas,Bebidas,"9,45","37,8","37,8",Patagonia,Essy Ruperti,4/5/2023
498,22/8/2024,299,20,6,3,Completa,Lechugas,Frutas y Verduras,"4,25","25,5","25,5",Cuyo,Simone Tonkes,31/10/2023
565,22/8/2024,244,19,1,5,Completa,Tomates,Frutas y Verduras,"6,54","6,54","6,54",Buenos Aires,Francesca Barter,9/10/2023
725,22/8/2024,234,21,2,3,Completa,Zanahorias,Frutas y Verduras,"3,25","6,5","6,5",Buenos Aires,Christopher Bootland,30/9/2023
1213,22/8/2024,95,26,4,3,Completa,Hamburgesas congeladas,Congelados,"9,54","38,16","38,16",Buenos Aires,Anne-Marie Kildahl,26/5/2023
2299,22/8/2024,236,34,6,5,Completa,Maníes,Galletitas y Snacks,"5,45","32,7","32,7",Buenos Aires,Ignacio Klimashevich,21/9/2023
2515,22/8/2024,79,8,1,5,Completa,Milanesa,Carnicería,"16,21","16,21","16,21",Patagonia,Valentin Coard,11/7/2023
2980,22/8/2024,301,14,3,1,Completa,Facturas,Panadería,"12,36","37,08","37,08",Cuyo,Nannie Toseland,31/10/2023
136,23/8/2024,258,26,3,4,Completa,Hamburgesas congeladas,Congelados,"9,54","28,62","28,62",Centro,Izabel Starten,28/5/2023
1591,23/8/2024,311,20,3,4,Pendiente,Lechugas,Frutas y Verduras,"4,25","12,75",0,Buenos Aires,Sebastien Tunesi,26/12/2023
1640,23/8/2024,128,34,3,5,Completa,Maníes,Galletitas y Snacks,"5,45","16,35","16,35",Buenos Aires,Becka Grinval,2/12/2023
1793,23/8/2024,275,6,6,4,Completa,Asado,Carnicería,"28,56","171,36","171,36",Buenos Aires,Perrine Enstone,14/4/2023
2531,23/8/2024,274,35,2,3,Completa,Arroz,Conservas,"4,25","8,5","8,5",Buenos Aires,Darby Gerasch,8/7/2023
2839,23/8/2024,54,37,6,3,Completa,Garbanzos,Conservas,"3,65","21,9","21,9",Buenos Aires,Byram Ferenczi,18/8/2023
2870,23/8/2024,149,18,3,2,Completa,Bananas,Frutas y Verduras,"7,25","21,75","21,75",Cuyo,Joell Abbey,16/11/2023
255,24/8/2024,237,22,4,2,Completa,Cebolla,Frutas y Verduras,"4,21","16,84","16,84",Buenos Aires,Nikki Dalgetty,10/5/2023
732,24/8/2024,155,13,6,1,Completa,Pan integral,Panadería,"12,56","75,36","75,36",Cuyo,Sadie Linwood,18/12/2023
926,24/8/2024,55,25,2,5,Completa,Pizza congelada,Congelados,"15,45","30,9","30,9",Patagonia,Amory Highnam,6/5/2023
1061,24/8/2024,320,14,4,4,Completa,Facturas,Panadería,"12,36","49,44","49,44",Centro,Aubert Caddie,8/11/2023
1981,24/8/2024,70,35,5,1,Completa,Arroz,Conservas,"4,25","21,25","21,25",Centro,Drugi Hancill,19/7/2023
23,25/8/2024,4,34,6,1,Completa,Maníes,Galletitas y Snacks,"5,45","32,7","32,7",Buenos Aires,Dan Parkin,26/10/2023
142,25/8/2024,246,21,2,2,Completa,Zanahorias,Frutas y Verduras,"3,25","6,5","6,5",NEA,Almira Zottoli,28/9/2023
520,25/8/2024,208,33,4,4,Completa,Papas chips,Galletitas y Snacks,"8,54","34,16","34,16",Buenos Aires,Frederique Bartholomaus,21/4/2023
639,25/8/2024,279,29,3,1,Completa,Cerveza,Bebidas,"11,54","34,62","34,62",Centro,Benito Weall,29/11/2023
917,25/8/2024,275,13,6,1,Completa,Pan integral,Panadería,"12,56","75,36","75,36",Buenos Aires,Perrine Enstone,14/4/2023
1049,25/8/2024,263,25,4,4,Completa,Pizza congelada,Congelados,"15,45","61,8","61,8",Buenos Aires,Onfre Burdekin,29/3/2023
1245,25/8/2024,316,29,3,3,Completa,Cerveza,Bebidas,"11,54","34,62","34,62",Centro,Glyn Hourston,13/10/2023
1310,25/8/2024,179,23,6,2,Completa,Papas fritas,Congelados,"8,23","49,38","49,38",Buenos Aires,Constantina Grimm,25/7/2023
1381,25/8/2024,161,20,3,2,Completa,Lechugas,Frutas y Verduras,"4,25","12,75","12,75",Patagonia,Effie Schrinel,10/11/2023
2424,25/8/2024,61,14,3,3,Completa,Facturas,Panadería,"12,36","37,08","37,08",Buenos Aires,Flore Astlatt,17/11/2023
2677,25/8/2024,118,33,2,5,Completa,Papas chips,Galletitas y Snacks,"8,54","17,08","17,08",Centro,Dallon Hedworth,30/7/2023
508,26/8/2024,14,32,3,4,Completa,Galletitas de chocolate,Galletitas y Snacks,"6,25","18,75","18,75",Buenos Aires,Fedora Brackenbury,1/5/2023
640,26/8/2024,316,28,1,3,Completa,Jugos de frutas,Bebidas,"9,45","9,45","9,45",Centro,Glyn Hourston,13/10/2023
719,26/8/2024,148,17,6,5,Completa,Manzanas,Frutas y Verduras,"6,54","39,24","39,24",Centro,Nadeen Du Pre,19/3/2023
1257,26/8/2024,15,6,4,5,Completa,Asado,Carnicería,"28,56","114,24","114,24",Buenos Aires,Locke Getsham,29/12/2023
1419,26/8/2024,278,22,3,1,Completa,Cebolla,Frutas y Verduras,"4,21","12,63","12,63",Centro,Rouvin Ohrt,21/8/2023
1486,26/8/2024,313,5,3,1,Completa,Manteca,Lácteos,"5,65","16,95","16,95",Cuyo,Jeralee Mccaull,14/7/2023
2166,26/8/2024,153,36,3,5,Completa,Lentejas,Conservas,"3,25","9,75","9,75",Cuyo,Merola Sketcher,29/9/2023
2664,26/8/2024,284,8,6,5,Completa,Milanesa,Carnicería,"16,21","97,26","97,26",NOA,Vanna Milliken,15/7/2023
2697,26/8/2024,218,24,5,4,Completa,Empanadas,Congelados,"13,54","67,7","67,7",Centro,Ingeborg Downey,23/10/2023
206,27/8/2024,96,30,5,4,Completa,Vino tinto,Bebidas,"13,54","67,7","67,7",Buenos Aires,Anallise Iacopini,8/8/2023
869,27/8/2024,111,20,2,1,Completa,Lechugas,Frutas y Verduras,"4,25","8,5","8,5",Cuyo,Ave Purchon,21/3/2023
888,27/8/2024,90,6,3,3,Completa,Asado,Carnicería,"28,56","85,68","85,68",Buenos Aires,Pinchas Stollsteiner,9/8/2023
903,27/8/2024,257,5,5,5,Completa,Manteca,Lácteos,"5,65","28,25","28,25",NEA,Amalie Persitt,15/10/2023
2915,27/8/2024,187,37,2,3,Completa,Garbanzos,Conservas,"3,65","7,3","7,3",Buenos Aires,Gay Elvin,27/11/2023
1,28/8/2024,298,17,1,3,Completa,Manzanas,Frutas y Verduras,"6,54","6,54","6,54",Buenos Aires,Osborne Bruton,24/7/2023
1053,28/8/2024,23,2,3,1,Completa,Yogur,Lácteos,"5,21","15,63","15,63",Patagonia,Essy Ruperti,4/5/2023
2688,28/8/2024,74,15,2,5,Completa,Medialunas,Panadería,"3,51","7,02","7,02",Patagonia,Huey Stead,5/5/2023
601,29/8/2024,193,25,6,5,Completa,Pizza congelada,Congelados,"15,45","92,7","92,7",Buenos Aires,Harlan Andrzej,16/11/2023
670,29/8/2024,80,7,3,2,Completa,Chorizo,Carnicería,"11,25","33,75","33,75",NEA,Aubry Stille,19/12/2023
729,29/8/2024,288,11,3,1,Completa,Salchicha,Carnicería,"11,23","33,69","33,69",Buenos Aires,Leoline Hessel,26/10/2023
943,29/8/2024,56,5,6,3,Completa,Manteca,Lácteos,"5,65","33,9","33,9",Centro,Vevay Wellum,27/6/2023
984,29/8/2024,121,6,5,4,Completa,Asado,Carnicería,"28,56","142,8","142,8",Cuyo,Mead Brandin,18/9/2023
1055,29/8/2024,229,34,5,1,Completa,Maníes,Galletitas y Snacks,"5,45","27,25","27,25",Cuyo,Angy Quiney,12/11/2023
1208,29/8/2024,306,14,4,3,Completa,Facturas,Panadería,"12,36","49,44","49,44",Cuyo,Donna Zamora,11/6/2023
2053,29/8/2024,178,30,1,2,Completa,Vino tinto,Bebidas,"13,54","13,54","13,54",Patagonia,Val Damarell,17/9/2023
2429,29/8/2024,89,23,3,1,Completa,Papas fritas,Congelados,"8,23","24,69","24,69",Patagonia,Tawsha Olle,3/4/2023
2693,29/8/2024,133,33,4,2,Pendiente,Papas chips,Galletitas y Snacks,"8,54","34,16",0,Buenos Aires,Peggi Sainsbury-Brown,16/7/2023
2862,29/8/2024,233,25,3,4,Pendiente,Pizza congelada,Congelados,"15,45","46,35",0,Centro,Stefania Jephson,18/11/2023
324,30/8/2024,206,3,3,4,Completa,Queso cremoso,Lácteos,"17,23","51,69","51,69",NEA,Madeleine Toretta,10/5/2023
1333,30/8/2024,132,28,2,2,Completa,Jugos de frutas,Bebidas,"9,45","18,9","18,9",Buenos Aires,Cassie Corish,14/12/2023
1597,30/8/2024,281,33,2,5,Completa,Papas chips,Galletitas y Snacks,"8,54","17,08","17,08",Buenos Aires,Issie Hendonson,2/4/2023
1956,30/8/2024,1,36,3,3,Completa,Lentejas,Conservas,"3,25","9,75","9,75",Patagonia,Karisa Cromett,19/11/2023
2295,30/8/2024,252,34,2,5,Completa,Maníes,Galletitas y Snacks,"5,45","10,9","10,9",Patagonia,Emmalynne Chew,1/11/2023
526,31/8/2024,321,32,4,4,Completa,Galletitas de chocolate,Galletitas y Snacks,"6,25",25,25,Cuyo,Bent Auld,27/10/2023
665,31/8/2024,151,10,5,4,Completa,Costilla de cerdo,Carnicería,"14,25","71,25","71,25",Buenos Aires,Lance Dungey,25/8/2023
1326,31/8/2024,307,34,5,4,Completa,Maníes,Galletitas y Snacks,"5,45","27,25","27,25",Cuyo,Shelba Elcombe,1/4/2023
1908,31/8/2024,199,3,2,3,Completa,Queso cremoso,Lácteos,"17,23","34,46","34,46",Buenos Aires,Enrique Grove,13/11/2023
2197,31/8/2024,151,36,1,1,Completa,Lentejas,Conservas,"3,25","3,25","3,25",Buenos Aires,Lance Dungey,25/8/2023
2713,31/8/2024,176,34,3,3,Completa,Maníes,Galletitas y Snacks,"5,45","16,35","16,35",NEA,Asa Lamplugh,24/9/2023
2923,31/8/2024,214,10,6,1,Completa,Costilla de cerdo,Carnicería,"14,25","85,5","85,5",Patagonia,Pippy Pirot,4/5/2023
2965,31/8/2024,183,37,4,3,Completa,Garbanzos,Conservas,"3,65","14,6","14,6",Patagonia,Bren Szreter,25/5/2023
46,1/9/2024,207,10,1,4,Completa,Costilla de cerdo,Carnicería,"14,25","14,25","14,25",Buenos Aires,Gussi Paslow,17/6/2023
203,1/9/2024,322,31,6,3,Completa,Galletitas de agua,Galletitas y Snacks,"5,24","31,44","31,44",NEA,Hugh Ortelt,19/11/2023
493,1/9/2024,273,8,3,5,Pendiente,Milanesa,Carnicería,"16,21","48,63",0,Cuyo,Miller Cazereau,16/7/2023
632,1/9/2024,50,36,5,5,Completa,Lentejas,Conservas,"3,25","16,25","16,25",Buenos Aires,Nickolaus Coppins,21/9/2023
1300,1/9/2024,201,25,5,4,Completa,Pizza congelada,Congelados,"15,45","77,25","77,25",Patagonia,Ros Chrstine,4/12/2023
1763,1/9/2024,182,35,3,2,Completa,Arroz,Conservas,"4,25","12,75","12,75",Centro,Bel Geeritz,1/9/2023
1964,1/9/2024,319,29,1,5,Completa,Cerveza,Bebidas,"11,54","11,54","11,54",Patagonia,Byrle Crinidge,10/5/2023
2141,1/9/2024,188,16,4,1,Completa,Tortas,Panadería,"15,23","60,92","60,92",Cuyo,Libbey Carefull,9/4/2023
